Word,Count
stdout,1
exterior,1
maintenance,1
Catch,1
java.util.Vector#add(java.lang.Object),1
getText,1
\plugins,\,1
\HookRegistration.java,v\,1
preliminarily,1
\"\initial_mode"\));\,1
\"\font-size:\,1
GridBagConstraints,1
malicious,1
MouseEvent#BUTTON3},1
<o>,1
doubles,1
11.12.2005,1
finish,1
Mouse,1
actionPerformed(new,1
(log),1
SendMessageFailedException,1
2009/05/18,1
userObject).addChild(child);,1
freemind.modes.FreeMindFileDialog#isMultiSelectionEnabled(),1
menuHolder.addMenuItem(new,1
cutted,1
2008/05/21,1
configured,1
////////,1
category,1
false),1
\select(newSelected,extend);\,1
22.3.2008:,1
Opens,1
Subclasses,1
\methode"\);\,1
(font,1
Obtain,1
29.2.2004:,1
ID:,1
NANOXML,1
\replaced,\,1
(getIterativeLevel()==0)?(int)(5*,1
Algorithm,1
\Silberlaube\"\\,1
\statement,\,1
freemind.modes.NodeHook#onUpdateNodeHook(),1
(NumberFormatException,1
\modules,\,1
JFileChooser();,1
splittedStringList.iterator();,1
testSpaceHandlingInShtml(),1
\"\<?xml\,1
freemind.modes.ModeController#getHookFactory(),1
InputEvent.ALT_MASK,1
essential,1
freemind.modes.FreeMindFileDialog#setMultiSelectionEnabled(boolean),1
tiles:,1
Sorts,1
#setDay,1
suggested,1
\JID("\lucy@rreppel-linux"\),\,1
\AllTests.java,v\,1
EditNodeBase.closeEdit();,1
left-right,1
Reset,1
\setFolded(element,\,1
16.5.2004,1
widths,1
#getMonth,1
16.11.2011,1
concurrency,1
something..,1
10:55:04,1
KEY_TYPED..,1
permanent,1
g.setStroke(BOLD_STROKE);,1
marshalled,1
Resolves,1
formed,1
\selection,\,1
Join,1
limiting,1
view..,1
\"\content"\\,1
starter.getUserPreferencesFile(defaultPreferences));,1
History,1
System.out.println(new,1
\#5,\,1
\else),\,1
Menu:,1
Parameters,1
signs,1
\"\gt"\&nbsp;=&gt;&nbsp;"\&gt;"\,\,1
\IllegalArgumentException("\Color\,1
freemind.extensions.MindMapHook#getPluginBaseClass(),1
1.1.4.3.2.1,1
pastes,1
\System.out.println("\Selected\,1
2006/09/05,1
firts,1
getNode().getHistoryInformation().getLastModifiedAt().getTime();,1
freemind.modes.ModeController#getNodeID(freemind.modes.MindMapNode),1
jar/zip,1
\SchemeEdgeModel.java,v\,1
ZERO,1
\browser,\,1
this.style,1
abort,1
2009/07/17,1
\ArrowLinkAdapter,\,1
GridBagConstraints(int,1
\malformed,\,1
\platforms,\,1
Requests,1
\"\freemind.properties"\;\,1
21:15:22,1
calculates,1
\weightx,\,1
recurses,1
re-added:,1
longer,1
\4),\,1
LinkedList,1
MindMapActions.editAttribute,1
.logging.LogRecord),1
ToolBar,1
pScriptCookies,1
brothers,1
create_image,1
\fail,\,1
\links,\,1
\OptionalDontShowMeAgainDialog.java,v\,1
21:07:06,1
sourceAction,1
<code>C</code>,1
\fileout.write(System.getProperty("\line.separator"\));\,1
Marks,1
openoffice,1
getAllModes(),1
\more_url=\"\http://open.mapquestapi.com/nominatim/v1/search?format=xml&amp;exclude_place_ids=228452,25664166,26135863,25440203&amp;accept-language=&amp;q=innsbruck\"\>\n"\\,1
\Street,\,1
\AlertBox("\The\,1
\CloudView.java,v\,1
\0,0\,1
willing,1
65535,1
java.util.logging.Handler#close(),1
Could,1
2006-05-05,1
b),1
last),1
KEY_TYPED,1
unselect,1
MSDOS,1
panel.setPreferredSize(new,1
tweaked:,1
\"\en,de,es,fr,it,nl,pl,ru,ar"\.split("\,"\);\,1
buggy,1
characters;,1
Needs,1
triangle,1
unmarshalled,1
1.2.18.2.4.4,1
1.15.14.5.4.12,1
everybody,1
NewNodeReverseLookupAction();,1
=&gt;,1
newer,1
4000,1
Initilizes,1
mLabel,1
1.1.2.2.2.4,1
\1"\\,1
adaptedText,1
11.4.2005:,1
toString(),1
\deselect,\,1
1.5.34.6,1
\(current.toLowerCase().endsWith("\.properties"\))\,1
\popupMenu.add(SpellChecker.createCheckerMenu(),\,1
endorse,1
flaws,1
Hopefully,1
attached,1
09.01.2005,1
\key:"\+key+"\,\,1
(can,1
\"\&#"\\,1
#addChoosableFileFilterAsDefault(FileFilter),1
T,1
routed,1
FirstActionFilter,1
multi,1
front:,1
FileSystemModel,1
03.01.2008,1
cap,1
\<code>lt</code>,\,1
\Entities,\,1
System.out.print(string);,1
Overwritten,1
&amp;...;,1
addTranslation(),1
pFilter,1
char's,1
Nodes,1
invokes,1
(who,1
fragen.*/,1
destructions,1
\second,\,1
deltaWidth/2;,1
textField.getHeight());,1
configuration,1
CodeSugar,1
\sharing?"\\,1
\module,\,1
file&gt;,1
jarString,1
\plugin,\,1
ParseException,1
Views,1
DESELECTED,1
accessories.plugins.LogFileLogHandler.LogReceiver#receiveLog(java.util,1
freemind.modes.common.plugins.ReminderHookBase#setToolTip(freemind.modes,1
removeFromViews(),1
preffered,1
JMonthChooser.java,1
III:,1
y++;,1
\width-1,\,1
willyann,1
\System.err.println("\Can't\,1
reflection:,1
mNodeLinkVector.add(mindMapLink);,1
\("\125"\\,1
\3D,\,1
event.TreeModelEvent),1
mPatternsList),1
pClientCommunication,1
Swing's,1
(Calling,1
1.1.16.3.4.3,1
\"\exe"\,\,1
Nasty.),1
//cvt,1
14.12.2004,1
control.getLabel());,1
22333333,1
Browse,1
Moore),1
(undo,1
\System.out.println("\key\,1
24.01.2012,1
propagate,1
\node.addProperty("\style"\,\,1
\e.g.,\,1
\System.err.println("\Err:"\+root.toString());\,1
10,1
getName},1
char[],1
scale,1
Labels,1
A4,1
freemind.modes.MindMapNode#getNodeId(),1
\tooltip,\,1
FileOutputStream(file),1
\'"\+mFilterRegexp+"\'"\);\,1
me.isPopupTrigger()),1
(node!=selected),1
did,1
pMode,1
byteArray.length;,1
(node.getIcons().size()==0?null:node.getIcons().get(0));,1
BufferedImage.TYPE_INT_RGB);,1
Blocking,1
actively:,1
register:,1
!isSelected(newlySelectedNodeView)),1
19:54:05,1
pMapNodePositionHolder,1
basis,1
synchronous,1
\FreeMindSplash,\,1
invoke(MindMapNode,1
alwaysFire,1
////,1
p0:,1
(baseClass),1
\although,\,1
image;,1
\FMabcFM,\,1
Philip,1
\SOFTWARE,\,1
javax.swing.table.TableCellRenderer#getTableCellRendererComponent,1
sValue,1
JToolBar,1
Split,1
selection_method_direct,1
mindicon:,1
inputstream,1
this..,1
\href="\#id47708"\\,1
\getNode(),\,1
_associatedIcon,1
MODES_MENU,1
\super(parent,(getText("\"\grab-key.title"\)),true);\,1
visible:,1
GPLV2+,1
annoying,1
http://www.exampledepot.com/egs/javax.swing/tabbed_TpMove.html,1
\idea,\,1
shouldn't?),1
EF,1
Color.WHITE.getRGB()),1
Subclass,1
Jibx,1
&gt=,1
\sbResult.append(text,\,1
html:,1
\getModel().setLink(parent,\,1
\CONDITIONS,\,1
\ArrayListTransferHandler.java,v\,1
option?:,1
(getView().getSelected(),1
actionPerformed(),1
Purposes,1
-deriv[0],1
unread);,1
chhoser,1
sorting:,1
System.exit(0);,1
\fontElement.addProperty("\bold"\,"\true"\);\,1
dictionaries.properties,1
\destinationQuadrantCheck,\,1
super.clone();,1
MapShareRequestAcceptDecline,1
gap);,1
\year,\,1
\computer,\,1
cmd.exe,1
We'll,1
\Koh,\,1
13:56:44,1
leak,1
Z,1
protect,1
treeStructureChanged,1
\flow,\,1
pDouble,1
setTarget(MindMapNode,1
participants,1
\IconProperty.java,v\,1
standardSelectColor;,1
FileOutputStream(f);,1
\//logger.fine("\getAssignedLinksVector\,1
\FreemindPropertyContributor.java,v\,1
types,1
cut/copy+paste,1
ids:,1
pParameters),1
Cancel,1
https://sourceforge.net/tracker/?func=detail&atid=107118,1
TreeSet,1
\"\c:\\"\\,1
\Tools.colorToXml(UIManager.getColor("\textHighlightText"\)));\,1
\often,\,1
0.5;,1
freemind.modes.ModeController#showPopupMenu(java.awt.event.MouseEvent),1
Those,1
BadLocationException,1
JTable,1
Styling,1
reconstruct,1
pDx,1
fact,1
ch,1
sends,1
valueset,1
0-based,1
freemind.modes.ModeController#startupController(),1
\master,\,1
encrpyted,1
freemind.extensions.HookFactory#getPossibleModeControllerHooks(),1
XML_VERSION_1_0_ENCODING_UTF_8,1
lastCurrentDir,1
Pushes,1
\XML-valid,\,1
ArrayListTransferHandler.java,1
MenuListener,1
defaultColor,1
Low,1
\set"\);\,1
1.12.14.5.2.12,1
mozilla,1
freemind.modes.ModeController#deregisterNodeSelectionListener(freemind,1
java.awt.LayoutManager#removeLayoutComponent(java.awt.Component),1
pFoldingComponent,1
1.1.4.3.10.25,1
23:12:57,1
<code>0x001f</code>,1
'<',1
01/23/03,1
Defined,1
troublesome,1
02/27/04,1
22.02.2004,1
declining,1
2;,1
margin,1
http://freeplane.bzr.sourceforge.net/bzr/freeplane/freeplane_program/release_branches/1_0_x/annotate/head%3A/freeplane_plugin_script/src/org/freeplane/plugin/script/ScriptingEngine.java,1
Minor,1
</head>\n,1
clone(),1
socked,1
almost,1
Iteration,1
\Color(red,0,0);\,1
automatical,1
ActionFilter,1
Major,1
01.11.2003:,1
\take,\,1
\SetLinkByTextFieldAction.java,v\,1
transactions,1
2008/12/16,1
\(edges,\,1
\anchor,\,1
string1,1
Exports,1
carried,1
?,1
works??,1
\shortcut,\,1
http://javaalmanac.com/egs/java.util.zip/GetZip.html,1
\MultipleImage.java,v\,1
System.err:,1
Keystrokes,1
http://jira.codehaus.org/browse/JIBX-346,1
delimited,1
accepted:,1
20:44:02,1
rectangle,1
initialized..,1
getController();,1
renamed:,1
(is,1
2003/12/03,1
(exitSystem),1
<code>false</code>,1
\IS,"\\,1
\versions,\,1
1.32.14.28.2.147,1
0.352,1
25.11.2005,1
writer.getBuffer().toString());,1
ItemListener,1
\g.translate(-rect.getMinX(),\,1
press,1
TreeMap,1
javax.swing.tree.MutableTreeNode),1
pageup/down,1
backBrighter,1
Stops,1
os,1
\tooltips,fc\,1
descriptor.properties;,1
java.awt.Color;,1
bottleneck,1
event.rejectDrag();,1
\Originally,\,1
\#setAttribute(java.lang.String,\,1
FileOpener());,1
<li><code>literal,1
optional,1
null));,1
23.09.2004,1
Works,1
\files,\,1
file.renameTo(newFile);,1
col)),1
children.length;,1
fileout.close();,1
\freemind.modes.mindmapmode.actions.MindMapActions#paste(java.awt.datatransfer.Transferable,\,1
17.09.2005,1
%3Dall%26tab%3Dwg,1
load(absolute);,1
pair);,1
Licensing,1
descriptionLabel.setEnabled(false);,1
TextResources,1
whereever,1
\StructuredMenuHolder.java,v\,1
Control,1
caseSensitive=false,1
executables,1
\:,\,1
\feature,\,1
External,1
DragSource,1
mail,1
(int)hr);,1
Found,1
MacOSX),1
nr,1
30.03.2004,1
nodeIconSets,1
cancel-Button,1
distribute,1
Provides,1
strangeness,1
lib,1
JFileChooser.FILES_AND_DIRECTORIES,1
2009/01/14,1
freemind.extensions.MindMapHook#getResourceString(java.lang.String),1
\LastOpenedList.java,v\,1
<pre></code>,1
forever,1
safety:,1
\#4,#5,#6\,1
children.size();,1
\MarshallerTests.java,v\,1
Denotes,1
\EditNodeDialog.java,v\,1
\"\not\,1
Binding,1
\arg1,\,1
getSymbolicModifierName(),1
\(freemind.jar),\,1
http://koti.mbnet.fi/akini/java/unicodereader/UnicodeReader.java.txt,1
total,1
browsemode_initial_map?,1
permanently,1
\Warning,\,1
\uses,\,1
\(relative.startsWith("\#"\))\,1
aid=1921334&group_id=7118,1
Boolean.FALSE,1
\controller.getFrame().getFreeMindMenuBar().getMenu(0).getItem(7).setText("\Share"\);\,1
\(e.g.,\,1
\logger.fine("\No\,1
gb2.gridy,1
((MapAdapter),1
CONTROL-mouse-click,1
x/y,1
\sizes,\,1
\0,p]\,1
keys:,1
enumerateChildren},1
3.2pre8,1
______,1
pPrefix,1
setCloudStyle(MindMapNode,1
1.0</code>,1
\names,\,1
freemind.controller.MapModuleManager),1
collinear,1
conditionallyShowPopup(MouseEvent,1
ready!,1
UI),1
part:,1
left:,1
IllegalArgumentException},1
pEvt.getPropertyName(),1
\"\.tif"\:\,1
builder.append(mList);,1
g.setColor(Color.BLACK);,1
2008/07/04,1
numbered,1
FM,1
select(,1
Whenever,1
\newMap.getRootNode(),\,1
setFile(File,1
11.09.2007,1
JPanel,1
\FreeMindCommon.java,v\,1
\logger.warning("\Perhaps\,1
Extracts,1
Manage,1
failure,1
\provided,\,1
\href="\mailto:cyberelf@mac.com"\>cyberelf@mac.com</A>&gt;\,1
compareable,1
parents..,1
Below,1
addUndoAction(importNode);,1
1.9.18.1.16.2,1
Normal,1
consumed:,1
moment,1
n1,1
manipulated,1
1.1.4.2.12.14,1
mModel.save(new,1
</problem>,1
nameExtension,1
05.07.2005,1
21:56:28,1
document:,1
hasSpinner,1
\b,1
astray,1
parent.childrenUnfolded();,1
tragedy,1
Nowadays,1
Model,1
plus,1
StringBuffer:,1
polymorphism,1
B19,1
Parwinder,1
Node-Style,1
availabilty,1
CONTROL-SHIFT-mouse-click:,1
getController().getMode().getDefaultModeController().onSelectHook(newSelected.getModel());,1
node.getHeight();,1
directories,1
x;,1
them),1
flavors,1
\((noteText==null)?noteText:noteText.replaceAll("\\n"\,\,1
records,1
events:,1
(e.isPopupTrigger()),1
\JFileChooser.FILES_ONLY,\,1
\FreeMindMain.java,v\,1
\BrowsePopupMenu.java,v\,1
splitPane.getDividerLocation();,1
(hue,1
\"\+iconName\,1
propertiesChanged(accessories.plugins.ClonePasteAction.CloneProperties),1
bar.add(action);,1
mapModule,1
\perhaps,\,1
Franklin,1
mainView.setToolTipText(toolTipText);,1
(IOException,1
Moves,1
Adapters,1
(Undo,1
-alias,1
TreeTableModel,1
printResourceTable(),1
\filter.addExtension("\jpg"\);\,1
modification:,1
back:,1
OSX,1
27,1
\8.1.2007,\,1
Throwable,1
\0.7.1),\,1
222222,1
\"\.*"\\,1
2008/02/03,1
\width="\800"\>,\,1
pFinalSecurityManager,1
CC-BY-SA,1
from:,1
\SchemeNodeModel.java,v\,1
(getSortingStatus(column),1
Specification</a>,1
_really_,1
stroke);,1
2^10=1024,1
setUnderlined(MindMapNode,1
2008/01/17,1
replacement,1
#executeAction(ActionPair)},1
\JFileChooser.DIRECTORIES_ONLY,\,1
setDropAction(String,1
getView().centerNode(getView().getSelected());,1
\60dlu"\));\,1
redispath,1
pCurrentState,1
xmlPluginFile,1
recreated,1
writeUTF,1
&lt;<A,1
searched,1
Collect,1
initiates,1
increment,1
27.02.2012,1
\deleted,\,1
(fold,1
confuse,1
PATTERN,1
\"\modal"\\,1
critical,1
\UTF-8,\,1
+x1+,1
\bold,\,1
10.10.06:,1
getSelected(),1
setTableHeader(),1
07.08.2007,1
enteres,1
mode:,1
TAB,1
mTileController,1
Reminder:,1
1.1.4.6.2.14,1
<problem>,1
selectBranch(,1
/Applications/Safari.app,1
1.1.2.2.2.1,1
run(),1
pG,1
\"\ref=\"\Rost-\,1
\modify,\,1
\correct,\,1
\"\Decline"\\,1
couldn't,1
HashMap();,1
21:11:43,1
design:,1
visible.,1
2010/05/25,1
pItem,1
cover,1
executableExtensions,1
\myself),\,1
Duplicated,1
undertaken,1
determines,1
\FreeMindStarter.java,v\,1
rundll32,1
1.1.2.18,1
execution,1
unqualified,1
implies,1
iterativeLevel,1
\effect,\,1
isAccepted,1
Zip,1
pName);,1
$JUnit-BEGIN$,1
\fileout.write("\</ul>"\);\,1
(later),1
false</code>,1
freemind.modes.NodeHook#onAddChild(freemind.modes.MindMapNode),1
\System.err.println("\ce:"\+e);\,1
leaves:,1
Unlike,1
dirty/clean,1
autoproperties,1
<I>only</I>,1
\EditNodeWYSIWYG.java,v\,1
highest,1
group_id=7118&atid=107118,1
sender.sendMap(sw.getBuffer().toString());,1
\freemind.modes.ModeController#changeSelection(freemind.view.mindmapview.NodeView,\,1
BoxLayout,1
NodeViewStyleAction(final,1
.getStyleSheet();,1
\newValue,\,1
Alternative,1
integer-long,1
\logger.info(key+"\\,1
target=,1
\ScriptEditorProperty.java,v\,1
opposed,1
export-Button,1
key1,1
freshly,1
19:54:08,1
\=\n'"\\,1
\"\+myY);\,1
SEEM,1
timeout:,1
mnemonics,1
if(image,1
file-menu,1
\problematic,\,1
\MenuItemEnabledListener.java,v\,1
GrabKeyDialog.java,1
updateMenus();,1
((getView(),1
\JSlider(JSlider.HORIZONTAL,\,1
freemind.extensions.HookFactory#createNodeHook(java.lang.String),1
-a,1
\(!nodeText.startsWith("\<html>"\))\,1
y),1
java.lang.InternalError,1
2009/03/01,1
uniqueID,1
Character.toString(c),1
portrait/landscape),1
File.toURL(),1
freemind.modes.attributes.Attribute),1
<content>,1
-||-,1
*********************************************************************,1
occurence,1
script/delete,1
Tried,1
Dirty,1
binding.label,1
line/column,1
/C:,1
Evaluates,1
BEEN,1
email,1
whose,1
2008/07/09,1
scrollbar,1
Schade,1
inconvenience,1
gbc);,1
properies,1
wether,1
e.getY());,1
isMultiline,1
Nonaction,1
\"\A3"\,"\A4"\\,1
(left,1
KeyEvent.VK_SPACE:,1
freemind.props,1
\"\under"\\,1
javax.swing.CellEditor#getCellEditorValue(),1
zero-based,1
methods:,1
items:,1
spontaneously,1
1.1.6.10,1
allowing,1
\logger.info("\Pasting\,1
20:33:14,1
inlined,1
5,1
oldValue,1
viewPosition,1
FreeMind),1
folder,1
\zeros,\,1
setName},1
///,1
+x2+,1
\Floor,\,1
150,1
10:20:40,1
1.6,1
refer,1
\getResourceString("\plugins/TimeManagement.xml_hour"\)),\,1
08.04.2004,1
pHideFoldedNodes,1
targetView,1
Mai,1
weird,1
getChildCount,1
<code>\\</code>),1
updateIndexArray();,1
thanks,1
editorComponent,1
getNeighbour(int,1
\GRR,\,1
1.1.16.2,1
27.10.2011,1
(e.getClickCount(),1
\getText("\grab-key.caption"\)+new\,1
(1.25,1
\output,\,1
<code>Font</code>,1
\models"\\,1
across,1
flags,1
2009/04/19,1
(java.io.File),1
platform,1
accelerator,1
\"\<html>\n\,1
executing,1
mainWindow.setEnabled(true);,1
tooltip..,1
\"\New\,1
\modeController,\,1
(Currently,1
newMaximum,1
panel.getDocumentText());,1
in-point,1
21:26:24,1
restart,1
ALL,1
\(controller),\,1
Web,1
keys.length;,1
proposes,1
(ScriptingEngine.SCRIPT_PREFIX)),1
feature?</li>,1
localized,1
setTitle,1
print(Graphics,1
defaultProps;,1
21:17:58,1
freemind_home,1
\assertEquals(true,\,1
super.destroy();,1
Includes,1
#f0f0f0,1
favorites,1
Vector(keySet);,1
Spaces,1
freemind.modes.ModeController#sortNodesByDepth(java.util.List),1
nodeStructureChanged(target),1
onAddChildren,1
getZoom()):0,1
deltaWidth,1
((SHTMLEditorPane),1
\"\dragEnter"\\,1
endPrinting();,1
\ScriptEditor.java,v\,1
have:,1
pCursorCoordinate,1
c.weightx,1
28.9.2003,1
setAttribute},1
Chooses,1
registered),1
\StringProperty.java,v\,1
newNodeAction,1
Foreground/Font,1
<String,1
useRichTextInNewLongNodes,1
adds,1
map.getPosition(),1
\dirty,\,1
setBold,1
Executes,1
freemind.modes.ModeController#getModeToolBar(),1
\cloud,\,1
Empirically,1
http://stackoverflow.com/questions/13345640/does-anyone-know-how-to-layout-a-jtoolbar-that-doest-move-or-re-size-any-compon,1
serial,1
sorts,1
\updated,\,1
(number),1
radio,1
party,1
MODIFICATION,1
XmlAction},1
DERIVATIVES,1
Scan,1
21:57:39,1
pAmountOfSteps,1
panel.setVisible(false);,1
Graphics2D,1
REGARDLESS,1
summary,1
(column,1
ill-formed,1
\MODES_MENU+"\."\);\,1
\patterns,\,1
\"\\\\\n"\)\,1
writer.write('\n');,1
DnD,1
setIntAttribute},1
tabs:,1
c.select(e);,1
LOST,1
2008/05/31,1
freemind.modes.ModeController#displayNode(freemind.modes.MindMapNode),1
Package-private,1
t;,1
<li><code>context.length(),1
freemind.main.Resources.getInstance().getLogger(JTripleCalendar.class.getName());,1
\is"\\,1
quitting,1
XSLT-Script,1
22:29:23,1
01.10.2011,1
\(node,separator,node,...),\,1
Salt,1
sons:,1
\Images"\)\,1
2008/04/17,1
obviously,1
\SchemePopupMenu.java,v\,1
wrap,1
(FormularEntity),1
Ist,1
relative.substring(1);,1
\isXMLValidCharacter,\,1
\place,\,1
1.1.4.3,1
integrated,1
\MindMapHook.java,v\,1
line.separator,1
backgroundColor,1
freemind.extensions.PermanentNodeHookAdapter#loadFrom(freemind.main,1
Bad,1
arg3);,1
//private,1
Selected,1
pEvt.getNewValue(),1
<.../>,1
reflection,1
\2003,\,1
(JDK,1
(dtde.isDataFlavorSupported(MindMapNodesSelection.fileListFlavor)),1
test\n,1
20:01:00,1
instead:,1
DOCTYPE,1
\ColorArrowLinkAction.java,v\,1
MapView(navigation),1
\BrowseNodeModel.java,v\,1
childlessness,1
dialog.),1
addNewItem,1
Escape,1
stopServer(),1
I),1
rec,1
inputs,1
\ActionEvent(e.getSource(),\,1
freemind-Bugs-2019223,1
111122,1
\setFolded(n,\,1
quadratical,1
element:,1
anybody,1
hull,1
\logger.warning("\Nodes\,1
limited,1
mNodeLinkVector;,1
\"\.ortho"\).exists());\,1
tab:,1
\infinity,\,1
\(??,\,1
freemind.modes.mindmapmode.hooks.MindMapHookAdapter#getMindMapController,1
Mac!,1
MyTest.java,1
JavaRE1.4.2,1
\(http:,\,1
getChild(Object,1
instantiations,1
1.13.18.1.2.6,1
\freemind.modes.MindMapArrowLink#changeInclination(int,\,1
.NodeViewVisitor),1
26.03.2006,1
getFile(Object,1
\data,\,1
\happened,\,1
24.9.2003:,1
\log.0.html,\,1
1.3.34.3,1
\*.gif)"\\,1
AwaitingMapSharing,1
\"\popup/newNodeReverseLookup"\);\,1
embed,1
\ipadx,\,1
(internally),1
0.9.0),1
proposal:,1
currently:,1
4.0pre8,1
\makegbc(0,\,1
(Needed,1
divider,1
specification,1
specifies,1
message:,1
JTable.autoStartsEdit,1
samw,1
Counts,1
stable,1
getTranslatableResourceString,1
activatedHooks:,1
2006/08/20,1
button</li>,1
pTargets,1
mindmapmode,1
AcceptDeclineMessage,1
bean.getLabel(),1
defaultPropsURL,1
goes:,1
content);,1
linkParentNode.font,1
MindMapControllerPlugin,1
\freemind.modes.ModeController#setFolded(freemind.modes.MindMapNode,\,1
you'll,1
\source"\);\,1
building,1
g),1
Large,1
\easy),\,1
BufferdImage,1
\"\script"\\,1
example),1
args[i]);,1
12:40,1
suceeded,1
send),1
\MainToolBar.java,v\,1
15.08.2007,1
statics,1
(At,1
Reverts,1
getController().centerNode(focussedNode);,1
\zoom,\,1
toolbar).setZoomComboBox(zoom);,1
20:28:19,1
printVector();,1
\reachable,\,1
(getFile().length()+1),1
selectedNodes.size());,1
.getSystemEventQueue();,1
\File("\image.jpg"\));\,1
Iterates,1
LogRecord,1
InputMap,1
\info,\,1
\props.put(FreeMind.RESOURCES_SELECTED_NODE_TEXT_COLOR,\,1
\x,\,1
havn't,1
\empty="\+editorContentEmpty);\,1
entity-encoded,1
STDOUT,1
jarString.substring(FREEMIND_BASE_DIR_STRING.length());,1
URLs,1
etc.etc,1
few,1
=107118&aid=2025279&group_id=7118,1
\process,\,1
BOMs:,1
\ensure,\,1
obsolete,1
enough..,1
\"\lt"\&nbsp;=&gt;&nbsp;"\&lt;"\,\,1
\4dlu,\,1
presses,1
refresh,1
-exportcert,1
(html,1
PageFormat.LANDSCAPE,1
getReferences(),1
pAttributes.getLength();,1
linkTarget,1
06:00:03,1
hiding,1
ex.getMessage());,1
\polygon=\"\false\"\\,1
FC:,1
10.12.2005,1
ressources,1
(no,1
implemetation,1
8.4.06:,1
pIsCanceled,1
\wizard,\,1
(mark@klomp.org),1
MouseEvent#BUTTON1},1
\IllegalArgumentException("\Point\,1
16.1.2004),1
introduced,1
cbuf,1
node.getText());,1
validating,1
(conversion,1
confusion,1
\jar:,\,1
Beta,1
end;,1
19:34:25,1
Management,1
reproduct,1
IN,1
\EditNodeExternalApplication.java,v\,1
reserve,1
Old,1
\"\keystroke_accessories/plugins/NodeNote.properties_key"\));\,1
<newPoint>,1
sorry,1
beautiful,1
SimpleFormatter,1
Extensions:,1
fontFamily_IgnoreChangeEvent,1
\Obviously,\,1
ChangeEvent,1
\"\improved"\\,1
JTree),1
\node:"\+node);\,1
\#handleClient(boolean,String,String[])}\,1
ExportPdfPapers,1
double-click,1
\jContentPane.add(getJCancelButton(),\,1
Tools.listToString(mindMapNodes));,1
file&gt;</tt>,1
textArea.setPreferredSize(new,1
1.8.14.4.4.6,1
Eric,1
JButton(new,1
applies,1
preferable..,1
treeset:,1
Radio,1
\REVENUE,\,1
\cancelled,\,1
WILL,1
PDFTranscoder->value,1
Document.xml,1
international,1
javax.swing.event.AncestorListener#ancestorMoved(javax.swing.event,1
11.10.2013,1
toggled,1
filter.getClass().getName());,1
\width,\,1
EXPRESS,1
debugging,1
\"\standardcloudestyle.tooltip"\,\,1
VVV,1
\"\Alpha"\,\,1
permitted,1
dirty?:,1
prefSize.height,1
20:02:37,1
IIb:,1
keyboards,1
pLastCurrentDir,1
\MindMap#registerMapSourceChangedObserver(MapSourceChangedObserver,\,1
pFireCreateEvent,1
A+TAB,1
treatment,1
\SignedScriptHandler.java,v\,1
copy's,1
straight,1
\ImageIcon(((NodeAdapter)getModel()).getFrame().getResource("\images/Folded.png"\));\,1
Parent,1
'lib',1
usage,1
defaultPropsURL;,1
Brendon,1
(!isRoot),1
Transport,1
lacks..,1
ShareMapSelection,1
\content),\,1
wr,1
ThreeCheckBoxProperty,1
(those,1
van,1
mScrollPane,1
mapContent,1
acknowledge,1
\executed,\,1
11.4.2005,1
boms,1
freemind.main.XMLElement#setName(java.lang.String),1
exportPdf,1
MS,1
21:11:42,1
popupMenu.addSeparator();,1
orginal,1
deltaLevel,1
2005/07/06,1
Mac),1
pattern.addChild(((MindMapNodeModel)getRoot()).save());,1
\ComboProperty.java,v\,1
doAction,1
SELECTED,1
permit,1
freemind.modes.ModeController#registerNodeLifetimeListener(freemind.modes,1
\GridBagConstraints(1,\,1
KeyEvent.VK_SEPARATOR:,1
(new),1
\"\AS\,1
getSymbolicName(),1
METHOD,1
\logger.info("\Filter\,1
automated,1
Read-ahead,1
says,1
results:,1
translations,1
20:27:41,1
targets:,1
r,1
(isAccessible==true),1
(sviles),1
pAttributes.getValue(i));,1
previous/next,1
keycode,1
\Controller,\,1
javax.swing.event.ListDataListener#intervalAdded(javax.swing.event,1
verify);,1
words,1
enf),1
\ArrowLinkView.java,v\,1
\accessories,\,1
dragAcceptable,1
partner:,1
situations:,1
java.awt.Container#validateTree(),1
freeplane,1
1.7.18.1.14.2,1
mSize.height,1
localhost,1
fonts,1
\br,\,1
\LocalProperties,\,1
\next,\,1
\g.drawRect(0,\,1
scrollPane,1
args,1
ModeController's,1
03:06:01,1
10:20:44,1
menuHolder.addMenu(new,1
StylePatternFactory.createPatternFromNode(node);,1
Unices,1
<li>parserLineNr,1
system:,1
click:,1
pane's,1
');,1
directly!!,1
Cycle,1
.ModeController.NodeLifetimeListener),1
reverted,1
\Hmm,\,1
pPassword,1
Basedir,1
recover,1
Dinkins,1
10.03.2004,1
e.getSource()).getPopup();,1
toolbar.setRollover(true);,1
\getResourceString("\error_applying_template"\),\,1
SHTML,1
editItem,1
\EdgeView.java,v\,1
KeyStroke,1
Erases,1
javax.swing.event.TreeModelListener#treeNodesRemoved(javax.swing.event,1
controllerAdapter,1
isManagingFocus(),1
DoS,1
getView(),1
\e.getX(),\,1
<li><code>context,1
<code>S</code>),1
expanding,1
(tooltip),1
System.out.println(byteArray[i]);,1
(rec.x+rec.width,1
\Ah,\,1
controller.getView().getModel().getRoot());,1
views:,1
getKeyBinding(),1
\required,\,1
equipped,1
\KDE,\,1
\(javax.swing.JTable,\,1
